"id","journal","publication_date","article_type","financial_disclosure"
"10.1371/journal.pone.0020938","PLoS ONE","2011-07-14","Research Article","This work is supported by the KULeuven Research Council (PF/10/010 - NATAR, GOA/08/011, CoE EF/05/007 - SymBioSys, CREA/08/023, OT 05-33, OT09/022); the agency for Innovation by Science and Technology (SBO-BioFrame, SB-81297); Interuniversity Attraction Poles (P6/25 - BioMaGNet); Research Foundation - Flanders (IOK-B9725-G.0329.09); and the Human Frontier Science Program (RGY0079/2007C). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0027471","PLoS ONE","2011-11-10","Research Article","TUM and MIM were supported by the Deutsche Forschungsgemeinschaft (DFG, Ma-1559/7-1). JH and MS were supported by the Human Frontiers Science Program (Grant RGP0035) and the Max Planck Society. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.0020179","PLoS Computational Biology","2007-01-12","Research Article","This study was performed through the Human Frontier Science Program."
"10.1371/journal.pgen.1000522","PLoS Genetics","2009-06-19","Research Article","This study was supported by Specialisatiebeurs from IWT (B. D'haene), Bijzonder Onderzoeksfonds BOF2002/DRMAN/047 from Ghent University (D. Beysen), and 1.5.244.05 and 1.2.843.07.N.01 from the Research Foundation - Flanders (FWO-Vlaanderen) (E. De Baere). C. Attanasio was supported by a fellowship from the NCCR Frontiers in Genetics doctoral school. J. Dekker and J. Dostie were both supported by a grant from the National Institutes of Health (HG003143). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0015216","PLoS ONE","2010-12-20","Research Article","This work was supported by the Lung Human Microbiome Project Grant U01 HL98957 from the National Institutes of Health to R.G.C. and F.D.B. The authors also acknowledge the Penn Genome Frontiers Institute and a grant with the Pennsylvania Department of Health; the Department of Health specifically disclaims responsibility for any analyses, interpretations, or conclusion. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1000540","PLoS Computational Biology","2009-10-23","Research Article","TM was supported by a Human Frontier Science Program (www.hfsp.org) fellowship, and NSW was supported by the National Institutes of Health (www.nih.gov) Grant R01 GM082938. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0000478","PLoS ONE","2007-05-30","Research Article","The work presented here was supported by BBSRC grants BB/C508926/1 and BB/E011586/1. P.C. was supported by funding from the EC FW5 Network “Molecular analysis of Drosophila cell division” (HPRN-CT-2006-00260). V.A. holds a long-term fellowship from the Human Frontier Science Program. Programme grant support from Cancer Research UK to D.M.G. also helped support this work. A.D.M was supported by Marie Curie Cancer Care."
"10.1371/journal.pone.0000862","PLoS ONE","2007-09-12","Research Article","This work was supported by the Natural Sciences and Engineering Research Council of Canada through a Discovery Grant and an Idea to Innovation Grant to Y. Sun and by the Ontario Ministry of Research and Innovation through an Early Researcher Award to Y. Sun. B. Ciruna was supported by the International Human Frontier Science Program Organization."
"10.1371/journal.pgen.1000833","PLoS Genetics","2010-02-05","Research Article","We thank WellChild, the Wellcome Trust, and Cancer Research UK for financial support. HC was supported by grants from EMBO (ASTF 121.00-2007) and ESF (Frontiers of Functional Genomics, Exchange Grant 2008). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pgen.1002450","PLoS Genetics","2012-01-12","Research Article","This work was supported by a grant from the 21C Frontier Microbial Genomics and Application Center Program, the Ministry of Education, Science, and Technology of the Republic of Korea (11-2008-10-005-00). GL was partly supported by a fellowship from the Brain Korea 21 (BK21) Program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034473","PLoS ONE","2012-04-12","Research Article","Funding to WB and JV was provided by the Human Frontiers Science Program (HFSP); to WB and SN by the Natural Sciences and Engineering Research Council of Canada (NSERC); to MM and VC by the Engineering and Physical Science Research Council of UK; to BB from the Royal Society and Cancer Research UK; and to FU by the New Jersey Commission of Cancer Research (NJCCR). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0035713","PLoS ONE","2012-04-26","Research Article","This work was supported by a grant (SC4120) from Stem Cell Research Center of the 21st Century Frontier Research Program, and the Original Technology Research Program for Brain Science (2009-0080355) through the National Research Foundation of Korea funded by the Ministry of Education, Science and Technology, South Korea. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pbio.1000592","PLoS Biology","2011-02-15","Research Article","This work was supported by National Institutes of Health (NIBIB-EB009869-01) and National Science Foundation (MCB-0923873) grants to VBR. Burroughs-Wellcome Fund Career Awards at the Scientific Interface to YRC, an NIH grant (GM-065367) to TJH, and in part by a National Science Foundation Physics Frontiers Center grant to University of Illinois (NSF-0822613). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0006408","PLoS ONE","2009-07-29","Research Article","This is part of a series of papers arising from an NSF Frontiers in Biological Research grant (#EF04-25852, B.R. Schatz, PI) that uses large-scale analysis to explore the influences of heredity and the environment on brain gene expression and behavior. Additional funding came from the Illinois Sociogenomics Initiative (G.E.R.)and NIH/NIGMS 5 R01 GM068946 (S.R.Z). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0015589","PLoS ONE","2010-12-16","Research Article","The Centre for Systems Biology at Edinburgh is a Centre for Integrative Systems Biology supported by BBSRC and EPSRC through award BB/D019621. TS was supported by the postgraduate studentship from Higher Educational Strategic Scholarships for Frontier Research from the Royal Thai Government. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0033704","PLoS ONE","2012-03-19","Research Article","The International Office of Medecins Sans Frontieres (MSF) bought the test kits “TSH-CHECK-1” under evaluation and the Univerity Medical Center Utrecht provided the sera and measurements of the reference standard. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
